"subject","blockcode","trialcode","trialnum","latency","response","values.imageName","stimulusitem1","stimulusnumber1","stimulusitem2","stimulusnumber2","stimulusitem3","stimulusnumber3","stimulusitem4","stimulusnumber4","stimulusitem5","stimulusnumber5","stimulusitem6","stimulusnumber6","stimulusitem7","stimulusnumber7","stimulusitem8","stimulusnumber8","stimulusitem9","stimulusnumber9","stimulusitem10","stimulusnumber10","stimulusitem11","stimulusnumber11","stimulusitem12","stimulusnumber12","stimulusitem13","stimulusnumber13","stimulusitem14","stimulusnumber14","stimulusitem15","stimulusnumber15"
"A1ROEDVMTO9Y3X","practiceBlock","practice_absent_trial","19","1239","no_1","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 9 of 12","1","Image 2 of 3","1","metal","3"
"A1ROEDVMTO9Y3X","practiceBlock","centre_mouse","20","844","reveal","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 9 of 12","1","Image 2 of 3","1","reveal.png","5"
"A1ROEDVMTO9Y3X","practiceBlock","practice_absent_trial","21","1367","no_4","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 10 of 12","1","Image 2 of 3","1","grey-clothes","4"
"A1ROEDVMTO9Y3X","practiceBlock","centre_mouse","22","744","reveal","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 10 of 12","1","Image 2 of 3","1","reveal.png","5"
"A1ROEDVMTO9Y3X","practiceBlock","practice_present_trial","23","1032","yes_4","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 11 of 12","1","Image 2 of 3","1","face","1"
"A1ROEDVMTO9Y3X","practiceBlock","centre_mouse","24","692","reveal","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 11 of 12","1","Image 2 of 3","1","reveal.png","5"
"A1ROEDVMTO9Y3X","practiceBlock","practice_present_trial","25","885","yes_4","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 12 of 12","1","Image 2 of 3","1","emoji","6"
"A1ROEDVMTO9Y3X","practiceBlock","centre_mouse","26","657","reveal","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 12 of 12","1","Image 2 of 3","1","reveal.png","5"
"A1ROEDVMTO9Y3X","practiceBlock","catch_absent_trial","27","2092","yes_3","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 12 of 12","1","Image 2 of 3","1","PRESS: No 3","3"
"A1ROEDVMTO9Y3X","practiceBlock","centre_mouse","28","990","reveal","Picture2.jpg","N_1.png","1","N_2.png","2","N_3.png","3","N_4.png","4","Y_1.png","1","Y_2.png","2","Y_3.png","3","Y_4.png","4","confidence.png","1","guessing.png","2","respond_yes.png","3","respond_no.png","4","Word 12 of 12","1","Image 2 of 3","1","reveal.png","5"
